book,chapter,chapter_rom,verse,text
Ps,89,LXXXIX,13,conuertere Domine aliquantulum et deprecare super seruos tuos
Ps,89,LXXXIX,14,repleti sumus mane misericordia tua et exultauimus et delectati sumus in omnibus diebus nostris
Ps,89,LXXXIX,15,delectati sumus pro diebus quibus nos humiliasti annis in quibus uidimus mala
Ps,89,LXXXIX,16,respice in seruos tuos et in opera tua Domine et dirige filios eorum
Ps,89,LXXXIX,17,et sit splendor Domini Dei nostri super nos et opera manuum nostrarum dirige super nos.
Ps,90,XC,1,LAVS CANTICI DAVID Qui habitat in adiutorio Altissimi in protectione Dei caeli commorabitur
Ps,90,XC,2,dicet Domino susceptor meus es et. refugium meum Deus meus sperabo in eum
Ps,90,XC,3,quoniam ipse liberauit me de laqueo uenantium et a uerbo aspero
Ps,90,XC,4,scapulis suis obumbrabit tibi et sub pinnis eius sperabis
Ps,90,XC,5,scuto circumdabit te ueritas eius non timebis a timore nocturno
Ps,90,XC,6,sagitta uolante per diem a negotio perambulante in tenebris a ruina et daemonio meridiano
Ps,90,XC,7,cadent a latere tuo mille et decem milia a dextris tuis tibi autem non adpropiabit
Ps,90,XC,8,uerumtamen oculis tuis. considerabis et retributionem peccatorum uidebis
Ps,90,XC,9,quoniam tu es Domine spes mea Altisimum posuisti refugium tuum
Ps,90,XC,10,non accedent ad te mala et flagellum non adpropiabit tabernaculo tuo.
Ps,90,XC,11,quoniam angelis suis mandauit de te ut custodiant te in omnibus uiis tuis
Ps,90,XC,12,in manibus portabunt te ne umquam offendas ad lapidem pedem tuum
Ps,90,XC,13,super aspidem et basiliscum ambulabis et conculcabis leonem et draconem
Ps,90,XC,14,quoniam in me sperauit et liberabo eum protegam eum quoniam cognouit nomen meum
Ps,90,XC,15,inuocauit me et ego exaudiam eum cum ipso sum in tribulatione eripiam eum et glorificabo eum
Ps,90,XC,16,longitudine dierum adimplebo eum et ostendam illi salutare meum.
Ps,91,XCI,1,PSALMVS CANTICI IN DIE SABBATI
Ps,91,XCI,2,Bonum est confiteri Domino et psallere nomini tuo Altissime
Ps,91,XCI,3,ad adnuntiandum mane misericordiam tuam et ueritatem tuam per noctem
Ps,91,XCI,4,in decacordo psalterio cum cantico et cithara
Ps,91,XCI,5,quia delectasti me Domine in factura tua et in operibus manuum tuarum exultabo
Ps,91,XCI,6,quam magnificata sunt opera tua Domine nimis profundae factae sunt cogitationes tuae
Ps,91,XCI,7,uir insipiens non cognoscit et stultus non intellegit ea
Ps,91,XCI,8,cum exorientur peccatores sicut faenum et apparuerint omnes qui operantur iniquitatem ut intereant in saeculum saeculi
Ps,91,XCI,9,tu autem Altisimus in aeternum Domine
Ps,91,XCI,10,quoniam ecce inimici tui Domine peribunt et dispergentur omnes qui operantur iniquitatem
Ps,91,XCI,11,et exaltabitur sicut unicornis cornu meum et senectus mea in misericordia uberi
Ps,91,XCI,12,et respexit oculus tuus inimicos                                                meos et insurgentes in me malignantes audiuit auris tua
Ps,91,XCI,13,iuustus ut palma florebit et sicut cedrus Libani multiplicabitur
Ps,91,XCI,14,plantati in domo Domini in atriis domus Dei nostri florebunt
Ps,91,XCI,15,adhuc multiplicabuntur in senecta uberi et bene patientes erunt
Ps,91,XCI,16,ut adnuntient quoniam iustus Dominus Deus noster et non est iniquitas in eo.
Ps,92,XCII,1,LAVS CANTICI DAVID IN DIE ANTE SABBATVM QVANDO INHABITATA EST TERRA Dominus regnauit decorem induit induit Dominus fortitudinem et praecinxit se uirtutem etenim firmauit orbem terrae qui non commouebitur
Ps,92,XCII,2,parata sedis tua Deus ex tunc a saeculo tu es
Ps,92,XCII,3,eleuauerunt flumina Domine eleuauerunt flumina uoces suas
Ps,92,XCII,4,a uocibus aquarum multarum mirabiles elationes maris mirabilis in excelsis Dominus
Ps,92,XCII,5,testimonia tua Domine credibilia facta sunt nimis domui tuae decent sancta Domine in longitudine dierum.
Ps,93,XCIII,1,PSALMVS DAVID QVARTA SABBATI Deus ultionum Dominus Deus ultionum libere egit
Ps,93,XCIII,2,exaltare qui iudicas terram redde retributionem superbis
Ps,93,XCIII,3,usquequo peccatores Domine usquequo peccatores gloriabuntur
Ps,93,XCIII,4,pronuntiabunt et loquentur iniquitatem loquentur omnes qui operantur iniustitiam
Ps,93,XCIII,5,populum tuum Domine humiliauerunt et hereditatem tuam uexauerunt
Ps,93,XCIII,6,uiduam et aduenam interfecerunt et pupillos occiderunt
Ps,93,XCIII,7,et dixerunt non uidebit Dominus neque intellegit Deus Iacob
Ps,93,XCIII,8,intellegite nunc qui insipientes estis in populo et stulti aliquando sapite
Ps,93,XCIII,9,qui plantauit aurem non audiet aut qui finxit oculum non considerat
Ps,93,XCIII,10,qui corripit gentes non arguet qui docet hominem scientiam
Ps,93,XCIII,11,Dominus nouit cogitationes hominum quoniam uanae sunt
Ps,93,XCIII,12,beatus homo quem tu erudieris Domine et de lege tua docueris eum
Ps,93,XCIII,13,ut mitiges eum a diebus malis donec fodiatur peccatori fouea
Ps,93,XCIII,14,quia non repellet Dominus plebem suam et hereditatem suam non derelinquet
Ps,93,XCIII,15,quoadusque iustitia conuertatur in iudicium et qui tenent eam omnes qui recto sunt corde
Ps,93,XCIII,16,quis exsurget mihi aduersus malignantes aut quis stabit mecum aduersus operantes iniquitatem
Ps,93,XCIII,17,nisi quia Dominus adiuuasset me paulo minus habitauerat in inferno anima mea
Ps,93,XCIII,18,dicebam motus est pes meus misericordia tua Domine adiuuabat me
Ps,93,XCIII,19,secundum multitudinem dolorum meorum in corde meo consolationes tuae Domine laetificauerunt animam meam
Ps,93,XCIII,20,numquid adheret tibi sedis iniquitatis qui fingis dolorem in praecepto
Ps,93,XCIII,21,captabunt in animam iusti et sanguinem innocentem condemnabunt
Ps,93,XCIII,22,et factus est mihi Dominus in refugium et Deus meus in auxilium spei meae
Ps,93,XCIII,23,et reddet ills Dominus iniquitates ipsorum et in malitia eorum disperdet illos Dominus Deus noster.
Ps,94,XCIV,1,LAVS CANTICI DAVID Uenite exultemus Domino iubilemus Deo salutari nostro
Ps,94,XCIV,2,praeoccupemus faciem eius in confessione et in psalmis iubilemus ei
Ps,94,XCIV,3,quoniam Deus magnus Dominus et rex magnus super omnes deos quoniam non repellet Dominus plebem suam
Ps,94,XCIV,4,quia in manu eius sunt omnes fines terrae et altitudines montium ipse conspicit
Ps,94,XCIV,5,quoniam ipsius est mare et ipse fecit illud et aridam manus eius fundauerunt
Ps,94,XCIV,6,uenite adoremus et procidamus ante Deum ploremus coram Domino qui fecit nos
Ps,94,XCIV,7,quia ipse est Dominus Deus noster nos autem populus eius et oues pascuae eius
Ps,94,XCIV,8,hodie si uocem eius audieritis nolite obdurare corda uestra
Ps,94,XCIV,9,sicut in exacerbatione secundum diem temptationis in deserto ubi temptauerunt me patres uestri probauetunt et uiderunt opera mea
Ps,94,XCIV,10,quadraginta annis proximus fui generationi huic et dixi semper hi errant corde
Ps,94,XCIV,11,ipsi uero non cognouerunt uias meas quibus iuraui in ira mea si introibunt in requiem meam.
Ps,95,XCV,1,QVANDO DOMVS AEDIFICABATVR POST CAPTIVITATEM CANTICVM DAVID Cantate Domino canticum nouum cantate omnis terra
Ps,95,XCV,2,cantate Domino et benedicite nomen eius bene nuntiate de die in diem salutare eius
Ps,95,XCV,3,adnuntiate inter gentes gloriam eius in omnibus populis mirabilia eius
Ps,95,XCV,4,quoniam magnus Dominus et laudabilis nimis terribilis est super omnes deos
Ps,95,XCV,5,quoniam omnes dii gentium daemonia Dominus autem caelos fecit
Ps,95,XCV,6,confessio et pulchritudo in conspectu eius sanctitas et magnificentia in sanctificatione eius
Ps,95,XCV,7,adferte Domino patriae gentium adferte Domino gloriam et honorem
Ps,95,XCV,8,adferte Domino gloriam nomini eius tollite hostias et introite in atria eius
Ps,95,XCV,9,adorate Dominum in aula sancta eius commoueatur a facie eius uniuersa terra
Ps,95,XCV,10,dicite in nationibus Dominus regnauit a ligno etenim correxit orbem terrae qui non commouebitur iudicabit populos in aequitate et gentes in ira sua
Ps,95,XCV,11,laetentur caeli et exultet terra moueatur mare et plenitudo eius
Ps,95,XCV,12,gaudebunt campi et omnia quae in eis sunt tunc exultabunt omnia ligna siluarum
Ps,95,XCV,13,ante faciem Domini quoniam uenit quoniam uenit iudicare terram iudicabit orbem terrae in aequitate et populos in ueritate sua.
Ps,96,XCVI,1,IPSI DAVID QVANDO TERRA EIVS RESTITVTA EST Dominus regnauit exultet terra laetentur insulae multae
Ps,96,XCVI,2,nubes et caligo in circuitu eius iustitia et iudicium correctio sedis eius
Ps,96,XCVI,3,ignis ante eum praeibit et inflammabit in circuitu inimicos eius
Ps,96,XCVI,4,inluxerunt fulgora eius orbi terrae uidit et commota est terra
Ps,96,XCVI,5,montes sicut cera fluxerunt a facie Domini a facie Domini tremuit omnis terra
Ps,96,XCVI,6,adnuntiauerunt caeli iustitiam eius et uiderunt omnes populi gloriam eius
Ps,96,XCVI,7,confundantur omnes qui adorant sculptilia et. qui gloriantur in simulacris suis adorate eum. omnes angeli eius
Ps,96,XCVI,8,audiuit et laetata est Sion et exultauerunt filiae Iudae propter iudicia tua Domine
Ps,96,XCVI,9,quoniam tu es Dominus altissimus super omnem terram nimis exaltatus es super omnes deos
Ps,96,XCVI,10,qui diligitis Dominum odite malum custodit Dominus animas seruorum suorum de manu peccatorum liberabit eos
Ps,96,XCVI,11,lux orta est iusto et rectis corde laetitia
Ps,96,XCVI,12,laetamini iusti in Domino et confitemini memoriae sanctitatis eius.
Ps,97,XCVII,1,PSALMVS DAVID Cantate Domino canticum nouum quia mirabilia fecit Dominus saluauit eum dextera eius et brachium sanctum eius
Ps,97,XCVII,2,notum fecit Dominus salutare suum ante conspectum gentium reuelauit iustitiam suam
Ps,97,XCVII,3,memor fuit misericordiae suae Iacob et ueritatis suae domus Israhel uiderunt omnes fines terrae salutare Dei nostri
Ps,97,XCVII,4,iubilate Deo omnis terra cantate et exultate et psallite
Ps,97,XCVII,5,psallite Deo nostro in cithara in cithara et uoce psalmi
Ps,97,XCVII,6,in tubis ductilibus et uoce tubae corneae iubilate in conspectu regis Domino
Ps,97,XCVII,7,moueatur mare et plenitudo eius orbis terrarum et uniuersi qui habitant in ea
Ps,97,XCVII,8,flumina plaudent manibus in idipsum montes exultauerunt
Ps,97,XCVII,9,ante faciem. Domini quoniam uenit quoniam uenit iudicare terram iudicabit orbem terrae in iustitia et populos in aequitate.
Ps,98,XCVIII,1,PSALMVS DAVID Dominus regnauit irascantur populi qui sedes super Cherubin moueatur terra
Ps,98,XCVIII,2,Dominus in Sion magnus et excelsus super omnes populos
Ps,98,XCVIII,3,confiteantur nomini tuo magno et terriblii quoniam sanctum est
Ps,98,XCVIII,4,et honor regis iudicium diligit tu parasti aequitatem iudicium et iustitiam in Iacob tu fecisti
Ps,98,XCVIII,5,exaltate Dominum Deum nostrum et adorate scabellum pedum eius quoniam sanctum est
Ps,98,XCVIII,6,Moyses et Aaron in sacerdotibus eius et Samuhel inter eos qui inuocant nomen eius inuocabant Dominum et ipse exaudiebat eos
Ps,98,XCVIII,7,in columna nubis loquebatur ad eos custodiebant testimonia eius et praecepta eius quae dederat illis
Ps,98,XCVIII,8,Domine Deus noster tu exaudiebas eos Deus tu propitius fuisti illis et uindicans in omnia studia eorum
Ps,98,XCVIII,9,exaltate Dominum Deum nostrum et adorate in monte sancto eius quoniam sanctus est Dominus Deus noster.
Ps,99,XCIX,1,PSALMVS IN CONFESSIONE
Ps,99,XCIX,2,Jubilate Deo omnis terra seruite Domino in laetitia intrate in conspectu eius in exultatione
Ps,99,XCIX,3,scitote. quod Dominus ipse est Deus ipse fecit nos et non ipsi nos nos autem populus eius et oues pascuae eius
Ps,99,XCIX,4,intrate portas eius in confessione atria eius in hymnis confessionum laudate nomen eius
Ps,99,XCIX,5,quoniam suauis est Dominus in aeternum misericordia eius et usque in saeculum saeculi ueritas eius.
Ps,100,C,1,PSALMVS DAVID Misericordiam et iudicium cantabo tibi Domine psallam
Ps,100,C,2,et intellegam in uia inmaculata quando uenies ad me perambulabam in innocentia cordis mei in medio domus tuae
Ps,100,C,3,non proponebam ante oculos meos rem malam facientes praeuaricationes. odiui non adhesit mihi
Ps,100,C,4,cor prauum declinantes a me malignos non agnoscebam
Ps,100,C,5,detrahentem aduersus proximum suum occulte hunc persequebar superbo oculo et insatiabili corde cum hoc simul non edebam
Ps,100,C,6,oculi mei super fideles terrae ut sedeant hii mecum ambulans in uia inmaculata hic mihi ministrabat
Ps,100,C,7,non habitabit in medio domus meae qui facit superbiam qui loquitur iniqua non direxit in conspectu oculorum meorum
Ps,100,C,8,in matutinis interficiebam omnes peccatores terrae ut disperdam de ciuitate Domini omnes qui operantur iniquitatem.
Ps,101,CI,1,ORATIO PAVPERIS CVM ANXIATVS FVERIT ET CORAM DOMINO EFFVDERIT PRECEM SVAM
Ps,101,CI,2,Domine exaudi orationem meam et clamor meus ad te perueniat
Ps,101,CI,3,ne auertas faciem tuam a me in quacumque die tribulor inclina ad me aurem tuam in quacumque die inuocauero te uelociter exaudi me
Ps,101,CI,4,quia defecerunt sicut fumus dies mei et ossa mea sicut in frixorio confrixa sunt
Ps,101,CI,5,percussus sum sicut faenum et aruit cor meum quia oblitus sum manducare panem meum
Ps,101,CI,6,a uoce gemitus mei adheserunt sa mea carni meae
Ps,101,CI,7,similis factus sum pelicano in solitudine factus sum sicut nocticorax in domicilio
Ps,101,CI,8,uigilaui et factus sum sicut passer unicus in aedificio
Ps,101,CI,9,tota die exprobrabant me inimici mei et qui me laudabant aduersum me iurabant
Ps,101,CI,10,quia cinerem sicut panem manducabam et potum meum cum fletu temperabam
Ps,101,CI,11,a facie irae et indignationis tuae quia eleuans eoslisisti me
Ps,101,CI,12,dies mei sicut umbra declinauerunt et ego sicut faenum arui
Ps,101,CI,13,tu autem Domine in aeternum permanes et memoriale tuum in saeculum saeculi
Ps,101,CI,14,tu exsurgens misereberis Sion quia uenit tempus miserendi eius
Ps,101,CI,15,quia beneplacitum habuerunt serui tui lapides eius et terrae eius miserebuntur
Ps,101,CI,16,et timebunt gentes nomen tuum Domine et omnes reges terrae gloriam tuam
Ps,101,CI,17,quoniam aedificauit Dominus Sion et uidebitur in maiestate sua
Ps,101,CI,18,et respexit in orationes pauperum et non spreuit preces eorum
Ps,101,CI,19,scribantur haec in generatione altera et populus qui creabitur laudabit Dominum
Ps,101,CI,20,quoniam prospexit de excelso sancto suo Dominus de caelo in terram prospexit
Ps,101,CI,21,ut audiret gemitum uinculatorum et soluat filios interemptorum
Ps,101,CI,22,ut adnuntietur in Sion nomen Domini et laus eius in Hierusalem
Ps,101,CI,23,in conueniendo populos in unum et regna ut seruiant Domino
Ps,101,CI,24,respondit ei in uia uirtutis suae paucitatem dierum meorum enuntia mihi
Ps,101,CI,25,et ne reuoces me in dimidio dierum meorum in saeculum saeculi anni tui
Ps,101,CI,26,initio terram tu fundasti Domine et opera manuum tuarum sunt caeli
Ps,101,CI,27,ipsi peribunt tu autem permanes et omnia sicut uestimentum ueterescent et sicut opertorium mutabis ea et mutabuntur
Ps,101,CI,28,tu autem idem ipse es et anni tui non deficient
Ps,101,CI,29,filii seruorum tuorum inhabitabunt ibi et semen eorum in saeculum saeculi dirigetur.
Ps,102,CII,1,IPSI DAVID Benedic anima mea Dominum et omnia interiora mea nomen sanctum eius
Ps,102,CII,2,benedic anima mea Dominum et noli obliuisci omnes retributiones eius
Ps,102,CII,3,qui propitius fit omnibus iniquitatibus tuis qui sanat omnes languores tuos
Ps,102,CII,4,qui redemit de interitu uitam tuam
Ps,102,CII,5,qui satiat in bonis desiderium tuum qui coronat te in miseratione et misericordia renouabitur sicut aquilae iuuentus tua
Ps,102,CII,6,faciens misericordias Dominus et iudicium omnibus iniuriam patientibus
Ps,102,CII,7,notas fecit uias suas Moysi filiis Israhel uoluntates suas
Ps,102,CII,8,misericors et miserator Dominus patiens et multum misericors
Ps,102,CII,9,non in finem irascetur neque in aeternum indignabitur
Ps,102,CII,10,non secundum peccata nostra fecit nobis neque secundum iniquitates nostras retribuit nobis
Ps,102,CII,11,quia secundum altitudinem caeli a terra confirmauit Dominus misericordiam suam super timentes eum
Ps,102,CII,12,quantum distat oriens ab occasu elongauit a nobis iniquitates nostras
Ps,102,CII,13,sicut miseretur pater filis ita misertus est Dominus timentibus se
Ps,102,CII,14,quia ipse scit figmentum nostrum memento Domine quod puluis sumus
Ps,102,CII,15,homo sicut faenum dies eius et sicut flos agri ita floriet
Ps,102,CII,16,quia spiritus pertransiit ab eo et non erit et non cognoscet amplius locum suum
Ps,102,CII,17,misericordia autem Domini a saeculo est et usque in saeculum saeculi super timentes eum et iustitia eius super filios filiorum
Ps,102,CII,18,custodientibus testamentum eius et memoria retinentibus mandata eius ut faciant ea
Ps,102,CII,19,Dominus in caelo parauit sedem suam et regnum eius omnium dominabitur
Ps,102,CII,20,benedicite Dominum omnes angeli eius potentes uirtute qui facitis uerbum eius ad audiendam uocem sermonum eius
Ps,102,CII,21,benedicite Dominum omnes uirtutes eius ministri eius qui facitis uoluntatem eius
Ps,102,CII,22,benedicite Dominum omnia opera eius in omni loco dominationis eius benedic anima mea Dominum.
Ps,103,CIII,1,PSALMVS DAVID Benedic anima mea Dominum Domine Deus meus magnificatus es uehementer confessionem et decorem induisti
Ps,103,CIII,2,amictus lumine sicut uestimento extendens caelum sicut pellem
Ps,103,CIII,3,qui tegis in aquis superiora eius qui ponit nubem ascensum suum qui ambulat super pinnas uentorum
Ps,103,CIII,4,qui facit angelos suos spiritus et ministros suos ignem urentem
Ps,103,CIII,5,qui fundauit terram super stabilitatem eius non inclinabitur in saeculum saeculi
Ps,103,CIII,6,abyssus sicut pallium amictus eius super montes stabunt aquae
Ps,103,CIII,7,ab increpatione tua fugient a uoce tonitrui tui formidabunt
Ps,103,CIII,8,ascendunt montes et descendunt campi in locum quem fundasti eis
Ps,103,CIII,9,terminum posuisti eis quem non transgredientur neque conuertentur operire terram.
Ps,103,CIII,10,qui emittit fontes in conuallibus inter medium montium pertransibunt aquae
Ps,103,CIII,11,potabunt ea omnes bestiae siluarum expectabunt onagri in sitim suam
Ps,103,CIII,12,super ea uolucres caeli habitabunt de medio petrarum dabunt uoces suas
Ps,103,CIII,13,rigans montes de superioribus suis de fructu operum tuorum satiabitur terra
Ps,103,CIII,14,producens faenum iumentis et herbam seruituti hominum ut educat panem de terra
